gidx,widx,tidx,x_euler_0,y_euler_0,z_euler_0,r0_0,r1_0,r2_0,r3_0,r4_0,r5_0,r6_0,r7_0,r8_0,x_euler_1,y_euler_1,z_euler_1,r0_1,r1_1,r2_1,r3_1,r4_1,r5_1,r6_1,r7_1,r8_1,x_euler_2,y_euler_2,z_euler_2,r0_2,r1_2,r2_2,r3_2,r4_2,r5_2,r6_2,r7_2,r8_2,x_euler_3,y_euler_3,z_euler_3,r0_3,r1_3,r2_3,r3_3,r4_3,r5_3,r6_3,r7_3,r8_3,x_euler_4,y_euler_4,z_euler_4,r0_4,r1_4,r2_4,r3_4,r4_4,r5_4,r6_4,r7_4,r8_4,x_euler_5,y_euler_5,z_euler_5,r0_5,r1_5,r2_5,r3_5,r4_5,r5_5,r6_5,r7_5,r8_5
0,0,37,19.788251345332,7.7609962080811,-110.586941052748,-0.348407375397659,0.864785288065854,-0.361605733241846,-0.927564662695584,-0.373662666711284,8.9580355156299e-05,-0.135041094807998,0.335443910439689,0.932331103021876,-25.3531896442387,9.21307929551197,-126.98923931885,-0.593903387461087,0.763065827371076,0.25496923238058,-0.788444460566518,-0.48895600801725,-0.373198814073423,-0.16010652380281,-0.422673118760031,0.892027654119226,-13.8811008389217,-10.8992595008463,-79.5802359549021,0.177595938536756,0.962990593612055,0.202753049865965,-0.965767775147634,0.130962197647,0.223922994071301,0.189082751994032,-0.235580176165504,0.953283637484769,6.13825771437193,-3.88077356873595,-135.787946362752,-0.715120418642263,0.698505211089788,-0.0263297725270724,-0.695716994792879,-0.707608117769781,0.12356623658053,0.0676804993870653,0.106682809049632,0.991986959720741,-0.512454562739572,-6.85147179166662,-140.176544757442,-0.76253677533006,0.639579086995913,0.0973460720661548,-0.635850722906671,-0.76867401189,0.0695278478309,0.119295953193302,-0.00888002941477585,0.99281902712896,-12.2314511930295,7.31817693115727,-118.867886113002,-0.478858834552024,0.868884823389288,0.125432771855061,-0.868601598029536,-0.448198884056294,-0.211303157172887,-0.127379278032236,-0.210135489659552,0.969338741366261
0,0,38,19.7602248274963,7.60905202397005,-110.904677127487,-0.353672377939265,0.863193652403357,-0.360295111725565,-0.925949593437905,-0.377623542116907,0.00422029042362368,-0.132412988392244,0.335107712369668,0.932828827607404,-25.459173886559,9.20367156362784,-127.190559068156,-0.596685949668279,0.760830455210007,0.255152691330894,-0.786373735782279,-0.490996839256851,-0.374884584254414,-0.159944443918152,-0.424333739248621,0.891268002676522,-14.0362993810938,-10.7795791947037,-79.7906795483906,0.174117172371964,0.96282195944515,0.206535916235881,-0.966800154369172,0.127309027196696,0.221562345866748,0.187031205409518,-0.238256764866045,0.953023106854514,6.02786136709097,-4.03190557356613,-135.885131261257,-0.716168799534757,0.697551391688842,-0.0228977406288759,-0.69437632327801,-0.70883639924569,0.124066436941338,0.070311963732072,0.104752160156085,0.992009683772681,-0.608106297794052,-6.87600370779996,-140.22872250277,-0.763076182648426,0.638711834156194,0.0988024917880955,-0.635123303225761,-0.769373879312472,0.0684267749588975,0.119721047332136,-0.0105369227248129,0.992751652773838,-11.8444943287575,7.55137495478141,-119.014773762606,-0.480828621983738,0.868958403519916,0.117111610156038,-0.866910548852083,-0.451119484297284,-0.21203139195962,-0.131415130674521,-0.20347605225056,0.970220366509757
0,0,39,19.7348159171895,7.46968269510256,-111.237682990915,-0.359163648565892,0.861438955913403,-0.359060438900838,-0.924175885262807,-0.381877862654877,0.00826021263947474,-0.130001564019602,0.334801767093558,0.933277756138808,-25.5430236329055,9.20146675483955,-127.382276574335,-0.599317627252742,0.758800950141519,0.255028429255394,-0.784377655433595,-0.493002515678788,-0.376430887668484,-0.159906458032942,-0.425640267830377,0.890651608139032,-14.2128400936086,-10.6847801538257,-80.0319025098791,0.170098615745163,0.962636501487253,0.210706969334103,-0.96782809822607,0.122966823466267,0.219517499554647,0.185405591085296,-0.241267748219689,0.952583140971597,5.93055064958608,-4.16986341379372,-136.025286365623,-0.71774130049546,0.696031320915841,-0.0196932949817289,-0.69250281983522,-0.710578090066415,0.124573763039559,0.07271361690465,0.103049396998321,0.992014894895701,-0.649167085315914,-6.87552145572372,-140.368302909801,-0.764621940633194,0.636764623747275,0.0994188203828611,-0.633263104499895,-0.770976191479421,0.0676280463346617,0.119712690979209,-0.0112483828117275,0.992744854180891,-11.1313307588274,7.88629938057269,-118.768149743668,-0.476714794463048,0.87283188908033,0.104438968515186,-0.868283971052393,-0.448992839015128,-0.210922678075693,-0.137207690577245,-0.191232643441432,0.971907467678308
0,0,40,19.724045562581,7.35484476982652,-111.581935349975,-0.364805002835017,0.859443173233019,-0.358154634047505,-0.922241683248616,-0.386424953142262,0.0120844225248848,-0.128014013238016,0.334713590360713,0.933584074865535,-25.6048068885181,9.19429982222604,-127.588464149144,-0.602148639070957,0.75671536561406,0.254556225436687,-0.782231689354339,-0.495365074695186,-0.377792306621099,-0.159782979803395,-0.426609069542376,0.890210144375661,-14.3757745297114,-10.6113319632108,-80.352997842825,0.164711792558242,0.962651511649736,0.214876924100121,-0.968999673580891,0.117257153408069,0.217463543093464,0.184145752034569,-0.244034479312074,0.952122636488865,5.84418517135788,-4.30657696287817,-136.232547419269,-0.720114304972011,0.693659529088514,-0.0164877372426089,-0.689779965031631,-0.713110719697994,0.125206634380028,0.0750931928715398,0.101535999313116,0.991993676001943,-0.646916781372633,-6.86961905723271,-140.555637264116,-0.766697887286202,0.634245244516826,0.0995355184779128,-0.630767546946278,-0.773050655653603,0.0672680125535898,0.119610414890384,-0.0112095317175599,0.992757621501051,-10.1048300215916,8.26056246118358,-118.011689674948,-0.464779019677446,0.880996203513221,0.0884655428003685,-0.873692130883078,-0.440111935944708,-0.207276492328455,-0.143675061512636,-0.173629413505581,0.974274244484092
0,0,41,19.7082210866042,7.27050113425808,-111.953204048899,-0.370843348992662,0.857204109097731,-0.35731824170321,-0.920032237320846,-0.391533150721324,0.0155715823419836,-0.126553912615559,0.334518919094571,0.933852879188951,-25.7028562028036,9.14486311611269,-128.154538270208,-0.609932407172921,0.751125837871578,0.252571642038388,-0.776352588088525,-0.502456000505444,-0.380545170149778,-0.158931172677034,-0.428191479641753,0.889602686098525,-14.5067713961682,-10.5423279427591,-80.6655572084935,0.159459146270878,0.962732243126397,0.218447725360965,-0.97010192035934,0.111801819898353,0.215412667182176,0.182961867026124,-0.246266077875604,0.951776220601294,5.76913255986886,-4.45031244279075,-136.505941520416,-0.723258529550393,0.690451571667082,-0.0131805392553146,-0.686204188728208,-0.716402912708013,0.126058232715433,0.077594528186376,0.100217233278179,0.991935277802742,-0.618372250809665,-6.85812089310269,-140.755196956926,-0.768908753216526,0.631600179373055,0.0993002650698084,-0.628108510641847,-0.775220225405448,0.0671811058379349,0.119411172367957,-0.0107152012697839,0.99278706497187,-8.87058929788296,8.62989309279467,-117.345850350706,-0.454159739674377,0.888254552551779,0.0688678497554746,-0.878193356442619,-0.433313509427329,-0.20252365602028,-0.150051189795185,-0.152457379023819,0.976852797519789
0,0,42,19.6779065446392,7.2035996900632,-112.380484742818,-0.377750079449436,0.854597840913392,-0.35632486270553,-0.917377147042569,-0.397563685203922,0.0190338196669421,-0.125395564355288,0.334074312860548,0.934168242837859,-25.7717990227647,9.05857507720579,-128.577641537788,-0.615797291171115,0.746690744641568,0.251488822918512,-0.772013629310337,-0.508033921309459,-0.381963991703428,-0.157444124518506,-0.429365190328182,0.889301344308579,-14.6042864395157,-10.4657125326301,-80.9655466708174,0.154416000186286,0.962877261715013,0.221411557418913,-0.971164268080828,0.106722205940861,0.213190842116039,0.181647084450862,-0.24794707022128,0.951591607297577,5.69722690903965,-4.60510827796843,-136.847114720545,-0.727176160611793,0.686383576166999,-0.00961341802361603,-0.681739467624981,-0.720476414287169,0.127063113208803,0.0802877930964721,0.0989511133040355,0.991848046555314,-0.580779924138243,-6.84350862107269,-140.903234285555,-0.770552662748597,0.629662228795384,0.0988639042293857,-0.626138941656031,-0.776803830394941,0.0672743251591125,0.119157961013578,-0.0100641299762017,0.992824301482851,-7.59392541962697,8.87794210051191,-117.544331196121,-0.456894510067648,0.888308275946075,0.046430739341062,-0.87603062126827,-0.440295802213997,-0.196748461628197,-0.154330027118424,-0.130568041413074,0.979353985692191
0,0,43,19.6280536571127,7.14618190819906,-112.858860690802,-0.38544484347904,0.851688049219792,-0.355048925433671,-0.914306619041662,-0.404396218032701,0.0225189968128063,-0.124401282196065,0.333303413809452,0.934576457723466,-25.8621705238508,8.92779286481864,-129.099810040438,-0.623032441018312,0.741017489681595,0.250446915382782,-0.76664644004653,-0.51497424200987,-0.383477204055655,-0.15518960468648,-0.430922974616516,0.888944079537576,-14.6857992152913,-10.372806018696,-81.3362411678907,0.148173709476547,0.963168751536215,0.224389188429676,-0.97243288810805,0.10058869175018,0.210371559907283,0.180052297807598,-0.249374960964722,0.951521570379804,5.62605694023621,-4.77272690719042,-137.261015808987,-0.731906344637357,0.681381249189704,-0.00571803569982121,-0.676306351143211,-0.725379327821962,0.128197309534623,0.0832034980210622,0.0976955680736823,0.991732198678566,-0.542156319686279,-6.82428108778276,-140.985562303184,-0.771482589194579,0.628614410674137,0.0982778574371457,-0.625056229974062,-0.777660370776439,0.0674466981731887,0.11882476147774,-0.00939523372031368,0.992870790003966,-6.38737472422783,8.98583522077482,-118.353075889502,-0.469075135164435,0.882826934629659,0.0241892757822075,-0.869237086989421,-0.456663971715615,-0.189433110989257,-0.156190281940378,-0.109884577759215,0.981595627230514
0,0,44,19.5590065233084,7.09319642096064,-113.371255808288,-0.393651416452936,0.848586390140916,-0.353468104349185,-0.910928291685129,-0.411745239616625,0.0259904801929481,-0.123483641557127,0.33221528580223,0.935085447511153,-25.9706423306564,8.78523291671067,-129.706291027152,-0.631357136342415,0.734369496435372,0.249177866382157,-0.76030347101289,-0.522885326544065,-0.385395338906243,-0.15273113093033,-0.4327728942415,0.888471059548131,-14.7582957066011,-10.2634304506774,-81.8044818330914,0.140270537789161,0.963603565655332,0.227579314711753,-0.973949756826979,0.0929236909366538,0.206850329560721,0.178174205217841,-0.25066582519171,0.951535914548658,5.54334651678088,-4.96126576121341,-137.742839712863,-0.737361102724555,0.675497625920721,-0.00124962566324215,-0.669939865724163,-0.73105500712959,0.129379878127345,0.0864822554187827,0.0962368636553852,0.991594315015701,-0.516339570891246,-6.80095536673972,-141.050927681281,-0.772232734156716,0.627773901641273,0.0977575199917432,-0.624206042494687,-0.778344304578456,0.0674311503935689,0.118420525290018,-0.00894829304238279,0.992923213164877,-5.6705017584092,9.0796733960904,-119.610335807726,-0.487907581003685,0.87285571046404,0.00831270770869644,-0.85851202929867,-0.478124593519448,-0.185348236089107,-0.157807756300548,-0.097569369077496,0.982637741117858
0,0,45,19.4730213603535,7.05383451215936,-113.908941283107,-0.402216742703307,0.845306335078508,-0.351680098619873,-0.907271398913484,-0.419526186015807,0.0292641070357854,-0.122801875403893,0.330839808854938,0.935662717155127,-26.0902961347021,8.65179854775196,-130.366937785789,-0.640310260178878,0.727123366244862,0.247577020279342,-0.753242215194083,-0.531277391274977,-0.387776351483129,-0.150429172566922,-0.43478263969574,0.887882379744094,-14.80218618139,-10.1241033443158,-82.2833547178663,0.132183336445588,0.96408851143251,0.230349533730716,-0.975514556472112,0.0853157295284397,0.202713039556038,0.175780874036768,-0.251504609140421,0.951759694410303,5.4551482895602,-5.18595361367148,-138.283353012843,-0.743389365038002,0.668847532152467,0.00390265063153126,-0.66272330842886,-0.737346034244815,0.130838229308382,0.0903884307503122,0.0946773706700839,0.991396049553102,-0.503715621535488,-6.77553185271621,-141.126483313163,-0.77309603231424,0.626771516666648,0.0973652438777338,-0.623220077673585,-0.77915419095364,0.0671973325654338,0.11797991186855,-0.00872998366375156,0.992977606887849,-5.56484253203854,9.23891412589774,-121.349394108483,-0.513506497673033,0.858085645576566,-0.000318909116560726,-0.842931944251638,-0.504507495495108,-0.186916891557208,-0.160551593600719,-0.09571421965781,0.982375678621762
0,0,46,19.3696715818773,7.0359634484726,-114.462045753727,-0.410972045565639,0.841892081650349,-0.349742334609407,-0.90338120911625,-0.427631431790613,0.0321519759948563,-0.122492321307331,0.329164216462169,0.936294050937839,-26.2311750193753,8.5325987088797,-131.080978752635,-0.649851720473752,0.719249640605363,0.245708558838234,-0.745438437139131,-0.540020320184084,-0.390767949330353,-0.148372092500158,-0.437101828270411,0.887089462168156,-14.8506377853508,-9.96352037042669,-82.7629757659394,0.124074376491673,0.964483229591847,0.233190156169344,-0.977071767676073,0.0777743577745732,0.198196644984489,0.173021125613485,-0.252434643242233,0.952019138979154,5.36337713381762,-5.45347026337669,-138.868164782764,-0.749788823476839,0.6616048725306,0.0097832935654178,-0.65481647802484,-0.744057055830069,0.132644177319002,0.0950373626336709,0.0930488598170779,0.991115436965028,-0.501029735632822,-6.740594824438,-141.19874720822,-0.773937369946599,0.625797009815516,0.0969486972893407,-0.622289483883917,-0.779937619018289,0.0667316168511693,0.11737438241639,-0.00868406276132381,0.993049767839623,-5.69026035587857,9.38155140175573,-122.916610237802,-0.536149458924153,0.844108778952302,-0.00491192334964616,-0.828234299904972,-0.527172410143765,-0.190045243150507,-0.163008288612142,-0.0978244308895724,0.981763046037521
0,0,47,19.260231860352,7.02494654385469,-115.014508930849,-0.419673431380206,0.838422160682446,-0.34773911409294,-0.899397886128734,-0.435739216293119,0.034853662812166,-0.122301485766648,0.327382980408019,0.936943291089933,-26.3983064218501,8.42050044762196,-131.832760711036,-0.659768798127539,0.710823715585491,0.243792490406454,-0.73706264562034,-0.548900435692554,-0.394267635151138,-0.146436981150561,-0.439815821745605,0.886068989127681,-14.8856998831348,-9.78959214964975,-83.1955053187818,0.116756625106494,0.964808047157254,0.235612653807786,-0.978497583543264,0.0711339018282335,0.193603840382064,0.170030495775712,-0.2531509434138,0.95236769703459,5.27570250568567,-5.75745357196126,-139.484202537091,-0.756391889974049,0.653917940318385,0.0162060516859641,-0.646380467572584,-0.751013925472661,0.134797532940311,0.100317495593416,0.0914844854382818,0.990740626502194,-0.516680077923281,-6.69275177808413,-141.296795004332,-0.775077349586104,0.624440720554029,0.0965861722636579,-0.621025235430703,-0.781020853172882,0.0658337593286522,0.116545094778029,-0.00895619467564731,0.993145018343299,-5.52257858093033,9.32356590013136,-123.639156429951,-0.546642362774248,0.837315553961682,-0.0092081656386946,-0.821544267297647,-0.538408771046062,-0.187566020726151,-0.162009703693824,-0.0949666170531101,0.982208836019371
0,0,48,19.1624026812115,7.00105865125636,-115.536164733016,-0.427866536059309,0.835070744085836,-0.345813648794456,-0.895585629713077,-0.443296265463461,0.0376138389104353,-0.121887682610013,0.325799437381461,0.937548995748961,-26.5900738238869,8.31414055997827,-132.576154193042,-0.669458899625055,0.702283391599564,0.242121497592063,-0.728639487592679,-0.557348817990365,-0.398053755421829,-0.144600410903592,-0.442899913036971,0.88483353699911,-14.9532155227693,-9.64090334657499,-83.634099943959,0.109311512878977,0.964971070627339,0.238499111118755,-0.979797897417386,0.0641762555152451,0.189413538176424,0.1674726048301,-0.254386008027897,0.95249182965055,5.19441908896217,-6.09042970669679,-140.115415975966,-0.763006612500131,0.645980523065945,0.0230233164536372,-0.63762381338481,-0.758026874039985,0.137226567536259,0.106097982477001,0.0900245636069281,0.990272081834934,-0.550638186925833,-6.63814177515783,-141.391571420483,-0.776190014239127,0.623097623655529,0.0963245201924,-0.619811317060472,-0.78208581861551,0.0646196840310356,0.115598412788529,-0.009545874257492,0.993250161462576,-5.0823924341193,9.20156206056102,-123.834256340566,-0.549627493584505,0.835273380465216,-0.0150996086779415,-0.819962814914043,-0.54283624193279,-0.181630935147414,-0.159908100027028,-0.0874482380068175,0.983250835349378
0,0,49,19.0924409897387,6.94006971004738,-116.018812381095,-0.435452159729622,0.83187976780378,-0.344031202808027,-0.89206572831879,-0.450053487145957,0.0408729136083073,-0.120831092628828,0.324696644002511,0.938068193911099,-26.7717963056434,8.19665576932618,-133.27517181929,-0.678500202277707,0.694049003610723,0.240693697665883,-0.72063231898855,-0.565265980893555,-0.401451655462564,-0.142571162365665,-0.445836686950964,0.88368722534067,-15.0390803862735,-9.51868800568296,-84.0525108653121,0.10219032498202,0.964996874579732,0.241532957443531,-0.980923103528081,0.0573892820903912,0.185731890815738,0.165369291118118,-0.25590526050181,0.95245235849495,5.12564865050352,-6.42702462843719,-140.729030850396,-0.769295611951718,0.638199505357705,0.0297599192373671,-0.629010511959359,-0.764735075770734,0.139735606523738,0.111937649057227,0.0887786868967582,0.989741535693248,-0.610786834384531,-6.57185004914017,-141.473309428307,-0.777177558923899,0.621889293201371,0.0961704159634862,-0.618786271040896,-0.783033561885629,0.0629443542504667,0.114449083335751,-0.0105899934940786,0.993372668922093,-4.73395781518684,9.04669859889894,-123.513209901313,-0.545261023078323,0.838079196898715,-0.0177109129405135,-0.823387017534677,-0.53942617016431,-0.176219256317847,-0.157239422750565,-0.0815025562020648,0.984191595811303
0,0,50,19.0608249388791,6.83586675377983,-116.448142112193,-0.442221459025428,0.828936254181723,-0.342497982009523,-0.888973061077563,-0.455770225356053,0.0447258130980421,-0.119025534469751,0.324250193804209,0.938453373355397,-26.931270772001,8.04566626233373,-133.923076426632,-0.686863852515078,0.686133113760396,0.239665179593553,-0.71318202109521,-0.572801993355292,-0.404065936691966,-0.139962326697928,-0.448463183115034,0.882774784696321,-15.1393311619954,-9.42672306639195,-84.4522339596187,0.0953700372377748,0.964907443402745,0.244659317548393,-0.98187508047481,0.0507451015747545,0.182609586300264,0.163786087137617,-0.257640370152171,0.952258135868632,5.07062000396335,-6.76064005163396,-141.287134936119,-0.774864338527417,0.631088974791998,0.0362210266896902,-0.621069103902985,-0.770729079081115,0.142301984652086,0.117721812148869,0.087768972619965,0.989160342103152,-0.694899203721361,-6.50108215602029,-141.533905386516,-0.777941639946281,0.620930513906853,0.0961878460984773,-0.618051444614783,-0.783772986591421,0.060928788754952,0.113221979523734,-0.0120499953915804,0.993496643660054,-4.50960421109836,8.91941507543095,-122.934541861129,-0.537106012462795,0.843321739341135,-0.018043706131464,-0.829143010244202,-0.531765902604341,-0.172472877260669,-0.155045154517963,-0.0776754065456593,0.984848989073182
0,0,51,19.0797906477588,6.68128088890109,-116.828207816857,-0.448251900953946,0.826176688186689,-0.341324351882557,-0.886303437284677,-0.460461693300615,0.0494089674056959,-0.116346251974615,0.32466460986625,0.938646067882807,-27.0683743945733,7.85358627152339,-134.512991435882,-0.694495260650188,0.678574616996514,0.239192019311812,-0.706403047053464,-0.579938891914466,-0.405790114170618,-0.136642116669823,-0.450785282382928,0.882111989000792,-15.2463354950094,-9.35601816270829,-84.8299052912609,0.088914022049831,0.964731278392198,0.24776573042832,-0.98268293409319,0.0443645187965804,0.179905643363259,0.162568593907072,-0.259471289285934,0.951969591064428,5.02561755753552,-7.08860176365904,-141.782367654464,-0.779661308788311,0.624765207616868,0.042387249615318,-0.613921559169432,-0.775958335492733,0.144875742504819,0.123404063002288,0.0869315646402458,0.988541521790424,-0.806958348724294,-6.41912475721574,-141.575745317709,-0.778518845840217,0.620184287262399,0.0963320118363896,-0.617583212623085,-0.784331295350087,0.0584413776412329,0.111800635766376,-0.0139953194777976,0.993632099358183,-4.29494844761084,8.69985970770084,-122.331813114055,-0.528668073500077,0.848650512194659,-0.0173889681540251,-0.83524305716014,-0.523748026683688,-0.167502358224378,-0.151258399857668,-0.0740291341073736,0.985718308532317
0,0,52,19.1342215958825,6.49378025269998,-117.170119356127,-0.453704319806504,0.823576436501701,-0.340403060250753,-0.883946735203203,-0.464386573783315,0.0546194050992285,-0.113095355839737,0.325679233800614,0.938691896821598,-27.2160085254436,7.65167553107689,-135.042688298794,-0.70133254450738,0.671445256390208,0.239361504185393,-0.700288264815514,-0.586262592114348,-0.407299053827828,-0.133150321728797,-0.453274134226138,0.881370268993154,-15.3702214725467,-9.32442101930157,-85.2055887113146,0.0824762714078951,0.964448859160073,0.251069836339386,-0.983333996343027,0.0377961172930282,0.177836175042155,0.162024431153772,-0.261552770167717,0.951492633774372,4.97437692747843,-7.41840962235116,-142.230631771072,-0.783866020922808,0.619027518740625,0.0485694583506108,-0.607357867189536,-0.780648196700208,0.147325538015964,0.12911422232126,0.0859844406305074,0.987894829201893,-0.932416327910474,-6.33137067092323,-141.623881032207,-0.779170744375516,0.619332022676397,0.0965442737652863,-0.61703452207194,-0.784962581960161,0.0556968894453758,0.110278509605256,-0.0161737630129916,0.993769117908804,-4.07090039768937,8.49373760144012,-121.594763805482,-0.518161848570358,0.855119168332233,-0.0167184519899724,-0.842432561880511,-0.513654992682832,-0.162683518450519,-0.147701311333347,-0.070212224311662,0.986536652227184
0,0,53,19.2204898277264,6.30476152185718,-117.475848962036,-0.458584212434346,0.821071696339841,-0.339914385655546,-0.881839421725125,-0.467731491500908,0.0598872786978482,-0.109816913075664,0.327213265819026,0.938547667555879,-27.3747704865907,7.47905641363936,-135.49357545412,-0.707104547518032,0.665174675554674,0.239887077351104,-0.69502557525112,-0.591354879607559,-0.408948476108152,-0.130163776167447,-0.455896981087905,0.880463136087347,-15.5060288324195,-9.3133427259869,-85.5496535633636,0.0765722651980629,0.964054141524337,0.254433292656861,-0.983842753859765,0.031636717089035,0.176217348208009,0.161833630250551,-0.263815712840617,0.950900176558153,4.92469380319947,-7.7413396838427,-142.616648504446,-0.787349383580365,0.614091970777621,0.0545160490321795,-0.601611623989869,-0.784636970960344,0.149693946712785,0.134701158331669,0.0850639478782623,0.987228303238655,-1.06850683404589,-6.23400667746939,-141.706361520885,-0.780204145161086,0.617994856615211,0.096766983370388,-0.616027463249707,-0.785963557799357,0.0526445660396933,0.108589393568572,-0.0185376106476115,0.993913829562648,-3.95587647561267,8.43909226034703,-120.995681285358,-0.509397553543859,0.86037768963576,-0.0162592626082261,-0.847924662045834,-0.505067681099878,-0.161029205434452,-0.146757963797506,-0.0682412535452266,0.986815702842525
0,0,54,19.3373070455711,6.12227390044266,-117.742739803109,-0.462847410408243,0.818677944314885,-0.339909838296477,-0.879998818741563,-0.470496819666543,0.0650755076593433,-0.106650615056063,0.329240286380665,0.938203858514844,-27.5363628371948,7.34506585245762,-135.853450706597,-0.71167251042198,0.660006035635742,0.240653840264537,-0.690780688806196,-0.595107921083312,-0.410692831975842,-0.127844741315847,-0.458517824286353,0.879441372082071,-15.6632529262769,-9.33499727045429,-85.850875276737,0.0713944333431012,0.963510080424541,0.257975114706657,-0.984170645960809,0.0259875686306027,0.175307689237393,0.162206579757734,-0.266407528416457,0.950113705977518,4.89062431869454,-8.04493235168606,-142.910486861896,-0.789843909659858,0.610383894676014,0.059817217365672,-0.597127034747315,-0.787594839498473,0.152097577788914,0.139949643611947,0.0844148678581906,0.986553712342807,-1.20767717313911,-6.13615887134252,-141.803300385868,-0.781389887084302,0.616455241469469,0.0970194806582765,-0.61482032904449,-0.7871110448203,0.0495193509198245,0.106891568217551,-0.0209556289983175,0.9940498248364,-3.95563191043889,8.49764550896266,-120.812633126001,-0.506608926106456,0.862022533214901,-0.0162649383346396,-0.849418499308698,-0.502257180288635,-0.161944243122969,-0.147768768761956,-0.068226659586092,0.986665857268965
0,0,55,19.4743766210482,5.95597796263208,-117.981096211288,-0.466647548235981,0.816350165927304,-0.340312315845036,-0.878335376313587,-0.472888339276598,0.0700256045478411,-0.103764311983542,0.33158562267789,0.937701414306227,-27.6932885109256,7.23018434282627,-136.131179480351,-0.715195907841839,0.655791159569048,0.241728708343404,-0.687499171873159,-0.597810443192885,-0.412271224660716,-0.125855878209989,-0.461042979602347,0.878407461762127,-15.8206875525728,-9.38631261915404,-86.1172111621921,0.0668089578998148,0.962922065770012,0.261376468714295,-0.984346547300752,0.0207896375991082,0.175013330308257,0.163090275496212,-0.26897748274105,0.949237944783529,4.87577313789096,-8.3098675099139,-143.118508062449,-0.791480574036046,0.607815895631164,0.0641742778818671,-0.593860723006083,-0.789611601383791,0.154411659633656,0.144526615522075,0.0841032459433859,0.985920230762876,-1.34182128586801,-6.03593908114074,-141.874810707811,-0.782302516443654,0.615275437441188,0.0971540469948669,-0.613959098480114,-0.787968172353844,0.0464799392300468,0.105152261789332,-0.0232872376828494,0.994183436998268,-4.04888454715714,8.5428268774799,-121.067441806886,-0.510321189537143,0.859835273588946,-0.0159870510607397,-0.847057015902666,-0.505774540497919,-0.163360111392561,-0.148548629476906,-0.0698241826041782,0.986436966158605
0,0,56,19.6179233266549,5.81329389809833,-118.19262549082,-0.470007694574262,0.814137178872959,-0.340988886941742,-0.876831616986615,-0.474985864084472,0.0745301574704284,-0.101287128963294,0.334019584600526,0.937108229933803,-27.8508822946804,7.14495692093391,-136.346493179321,-0.717909085367189,0.65237807406423,0.242918491736412,-0.684935138378094,-0.599607840322908,-0.413925469182895,-0.124380068187101,-0.463544265743354,0.877300582659232,-15.9705754850304,-9.47142699069288,-86.3639893945991,0.0625532459518597,0.962339216716829,0.264556843399914,-0.984382294963152,0.0157847150701554,0.175334937001254,0.164555731543954,-0.271392842092407,0.948297071848817,4.87967930924808,-8.54300364984829,-143.279603464729,-0.792669223036313,0.605872235851106,0.0677815363929656,-0.591276501368036,-0.791102207707067,0.156682468358715,0.148551680505416,0.084119740761531,0.985320388215544,-1.46803877713609,-5.93261658554476,-141.938018646602,-0.783127377094999,0.614226338980622,0.0971468771848624,-0.613211607537874,-0.788718370153565,0.0435299547796797,0.103358771399068,-0.0254820934141394,0.994317669203413,-4.25826389283648,8.49939912662506,-121.55445503081,-0.517561411469614,0.855533843782309,-0.0138573987692494,-0.84278445014129,-0.512512314317154,-0.164455155812519,-0.147799039095746,-0.0734368423636521,0.986287216902881
0,0,57,19.7631487503391,5.69334070470779,-118.372365491993,-0.472855777414081,0.812111517339698,-0.34188053055174,-0.875537526826219,-0.47672462854021,0.0785344998215863,-0.0992040971187853,0.336464726156268,0.936456104239507,-28.0072345956976,7.10026548552711,-136.525334636765,-0.72011370703085,0.64957776540957,0.243895419456368,-0.682757487851714,-0.600757451608271,-0.415851773014801,-0.123606074805024,-0.465981985727609,0.876117758779406,-16.1140224504188,-9.58754768815299,-86.597328296155,0.0585238951857778,0.961761297536726,0.267563376142473,-0.984293943928178,0.0108753630326411,0.176202038652288,0.166554452473052,-0.27367304039562,0.947292289276135,4.90878228517941,-8.7361035254535,-143.441907099468,-0.79393430703751,0.603892424347678,0.0705850970414657,-0.588727159499292,-0.792565889148562,0.158869893390927,0.151883665273011,0.0845768950342451,0.984773121612081,-1.5843814864815,-5.83031659084346,-141.998332442687,-0.783916625295449,0.613235810862236,0.097038986296909,-0.612499534637231,-0.789420834197695,0.0407316413098249,0.101582698598585,-0.0275061231501827,0.994446765058179,-4.51272545756959,8.41218981407295,-121.960195449704,-0.523635041090085,0.851878673104843,-0.0104436608388758,-0.839288125123284,-0.517923347611544,-0.165380920985145,-0.146293495308673,-0.0778340048306891,0.98617446779076
